"source_mod","source_file","id","name","tier","piece_type","culture","mesh","weight","length","BladeData.blade_length","BladeData.blade_width","BladeData.stack_amount","BladeData.Swing.damage_type","BladeData.Swing.damage_factor","BladeData.Thrust.damage_type","BladeData.Thrust.damage_factor","BuildData.piece_offset","BuildData.next_piece_offset","CraftingCost","is_default","is_hidden","BladeData.body_name","BladeData.holster_body_name","BladeData.holster_mesh","BladeData.holster_mesh_length","BladeData.physics_material","BuildData.previous_piece_offset","distance_to_next_piece","distance_to_previous_piece","excluded_item_usage_features","Flags.Flag.name","Flags.Flag.type","full_scale","item_holster_pos_shift"
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_05","{=AGHRra9l}Needle Blade","3","Blade","Culture.nord","nord_sword_blade_05","0.6","86.9","","","3","Cut","0.75","Pierce","0.95","","","","","","bo_sword_one_handed","","nord_sword_blade_05_scabbard_05","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_06","{=lcbBLXAK}Runed Blade","5","Blade","Culture.nord","nord_sword_blade_06","0.6","78","","","3","Cut","1.1","Pierce","1.1","","","","","","bo_sword_one_handed","","nord_sword_blade_06_scabbard_06","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_07","{=fEsH0AYt}Runed Short Blade","5","Blade","Culture.nord","nord_sword_blade_07","0.6","78","","","3","Cut","1.1","Pierce","1.1","","","","","","bo_sword_one_handed","","nord_sword_blade_07_scabbard_07","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_08","{=Cb406ptd}Carved Broad Blade","4","Blade","Culture.nord","nord_sword_blade_08","0.7","89.5","","","3","Cut","1.0","Pierce","0.9","","","","","","bo_sword_one_handed","","nord_sword_blade_08_scabbard_08","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_09","{=czT4WJp8}Runed Fullered Blade","4","Blade","Culture.nord","nord_sword_blade_09","0.7","89.5","","","3","Cut","0.95","Pierce","1.03","","","","","","bo_sword_one_handed","","nord_sword_blade_09_scabbard_09","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_10","{=uLtCPJNV}Wide Fullered Blade","3","Blade","Culture.nord","nord_sword_blade_10","0.85","89.4","","","3","Cut","0.85","Pierce","0.85","","","","","","bo_sword_one_handed","","nord_sword_blade_10_scabbard_10","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_11","{=TriXQK01}Runed Fullered Long Blade","5","Blade","Culture.nord","nord_sword_blade_11","1.12","104","","","3","Cut","1.15","Pierce","1.15","","","","","","bo_sword_one_handed","","nord_sword_blade_11_scabbard_11","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_12","{=VqSqC63z}Wide and Long Fullered Blade","3","Blade","Culture.nord","nord_sword_blade_12","0.9","95.5","","","3","Cut","0.78","Pierce","0.82","","","","","","bo_sword_one_handed","","nord_sword_blade_12_scabbard_12","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_13","{=nMedC0tz}Nord Backsword Blade","3","Blade","Culture.nord","nord_sword_blade_13","0.9","89.5","","","3","Cut","0.83","Pierce","0.77","","","","","","bo_sword_one_handed","","nord_sword_blade_13_scabbard_13","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_14","{=qDGTBpcu}Decorated Fullered Blade","4","Blade","Culture.nord","nord_sword_blade_14","0.9","89.5","","","3","Cut","0.95","Pierce","0.95","","","","","","bo_sword_one_handed","","nord_sword_blade_14_scabbard_14","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_1","{=TnKWL9LG}Decorated Huscarl Spear Head","5","Blade","Culture.nord","nord_spear_blade_1","0.45","56.6","","","3","","","Pierce","1.25","","","","","","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_1_blunt","{=u5JubAYN}Decorated Blunt Spear Head","3","Blade","","nord_spear_blade_1","0.45","56.6","","","3","","","Pierce","1.25","","","","","true","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_2","{=ZiKyZMMa}Golden Decorated Spear Head","5","Blade","Culture.nord","nord_spear_blade_2","0.4","48.8","","","3","","","Pierce","1.3","","","","","","bo_spear_b","bo_throwing_spear_quiver_4","throwing_spear_quiver_4","96.2","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_2_blunt","{=csDsLYcZ}Golden Decorated Blunt Spear Head","3","Blade","","nord_spear_blade_2","0.39","48.8","","","4","","","Pierce","1.3","","","","","true","bo_spear_b","bo_throwing_spear_quiver_5_1","throwing_spear_quiver_5_1","96.7","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_3","{=J5wylxDE}Decorated Leaf Spear Head","3","Blade","Culture.nord","nord_spear_blade_3","0.35","39.9","","","3","","","Pierce","0.9","","","","","","bo_spear_b","bo_throwing_spear_quiver_5_1","throwing_spear_quiver_5_1","96.7","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_4","{=WXpFz7b2}Thegn Spear Head","4","Blade","Culture.nord","nord_spear_blade_4","0.45","47.4","","","3","","","Pierce","1.1","","","","","","bo_spear_b","bo_throwing_spear_quiver_4_1","throwing_spear_quiver_4_1","96.2","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_5","{=H8RwQB3u}Pike Head","5","Blade","Culture.nord","nord_spear_blade_5","0.5","55.7","","","3","","","Pierce","1.3","","","","","","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_6","{=DLGDKvtq}Vargr Wide Spear Head","4","Blade","Culture.nord","nord_spear_blade_6","0.55","55.7","","","3","","","Pierce","1.1","","","","","","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_7","{=UupDebkq}Longwide Spear Head","5","Blade","Culture.nord","nord_spear_blade_7","0.7","70","","","3","","","Pierce","1.27","","","","","","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_8","{=PhDBPZiJ}Covered Spear Head","4","Blade","Culture.nord","nord_spear_blade_8","0.6","61.9","","","3","","","Pierce","1.09","","","","","","bo_spear_b","","","","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_9","{=UYv5rwjs}Decorated Nord Javalin Head","4","Blade","Culture.nord","nord_spear_blade_9","0.4","42.8","","","5","","","Pierce","1.11","","","","","","bo_spear_b","bo_throwing_spear_quiver_1_1","throwing_spear_quiver_1_1","68.9","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_10","{=zk6V1L31}Knobbed Short Spear Head","2","Blade","Culture.nord","nord_spear_blade_10","0.4","49.7","","","3","","","Pierce","0.8","","","","","","bo_spear_b","bo_throwing_spear_quiver_3_1","throwing_spear_quiver_3_1","96.8","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_11","{=Kjd9E3pB}Drilled Short Leaf Head","2","Blade","Culture.nord","nord_spear_blade_11","0.3","41.4","","","3","","","Pierce","0.82","","","","","","bo_spear_b","bo_throwing_spear_quiver_4","throwing_spear_quiver_4","96.2","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_12","{=aYTtdE1c}Hirdmann Spear Head","3","Blade","Culture.nord","nord_spear_blade_12","0.3","46.7","","","3","","","Pierce","0.89","","","","","","bo_spear_b","bo_throwing_spear_quiver_4_1","throwing_spear_quiver_4_1","96.2","wood_weapon","","","","swing","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_13","{=XJhUOn1p}Nord Atgeir Head","5","Blade","","nord_spear_blade_13","0.3","80","","","3","Cut","0.88","Pierce","1.18","-50","","","","","bo_spear_b","","","","wood_weapon","","","","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_spear_blade_13_blunt","{=wf0A2FJ7}Blunt Atgeir Head","3","Blade","","nord_spear_blade_13","0.3","80","","","3","Cut","0.88","Pierce","1.18","-50","","","","true","bo_spear_b","","","","wood_weapon","","","","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_dagger_blade_1","{=0qeiJLeM}Jambiya Blade","2","Blade","","coh_dagger1_blade1","0.4","33","","","3","Cut","0.9","Pierce","0.7","","","","","","bo_knife_a","","coh_dagger1_blade1_scabbard1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_dagger_blade_2","{=6k4nyHPW}Dark Jambiya Blade","2","Blade","","coh_dagger2_blade2","0.4","36.8","","","3","Cut","0.85","Pierce","0.85","","","","","","bo_knife_a","","coh_dagger2_blade2_scabbard2","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_sword_blade_2","{=vW0H5fEQ}Short Broad Blade","2","Blade","","coh_sword_blade_2","0.4","59.2","","","3","Cut","0.65","Pierce","0.65","","","","","","bo_sword_one_handed","","coh_sword_scabbard_2","","metal_weapon","","","","","NoBlood","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_sword_blade_1","{=7DgCFugF}Noble Kaskara Blade","5","Blade","","coh_sword_blade_1","0.75","77.5","","","3","Cut","1.35","Pierce","0.95","","","","","","bo_sword_one_handed","","coh_sword_scabbard_1","","metal_weapon","","","","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_mace_head_1","{=W0JwCkUo}Bandit Mace Head","3","Blade","","coh_mace_head_1","0.72","61","","","3","Cut","0.85","Pierce","0.85","","","","","","bo_mace_a","","","","metal_weapon","","","","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_axe_head_1","{=ndlfsaz2}Barghasts Axe Blade","5","Blade","","coh_axe_head_1","0.632","","15.764","16","3","Cut","1.28","","","-20","","","","","bo_axe_longer_b","","","","metal_weapon","","9.05","15.9","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","coh_mace_head_2","{=CfaJyPU2}Bandit Chopper","3","Blade","","coh_mace_head_2","0.72","","35.3","","3","Cut","0.89","","","","0","","","","bo_mace_a","","","","metal_weapon","4","9.05","15.9","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","spear_handle_rough_29","{=mK55mQDs}Long Rough Spear Shaft","3","Handle","","spear_handle_rough_29","0.6","200","","","","","","","","22.9","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","spear_handle_rough_30","{=3vv0XMGE}Short Rough Spear Shaft","2","Handle","","spear_handle_rough_30","0.3","102","","","","","","","","22.9","","","","","","","","","","","","","","","","",""
