"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","item_category","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.swing_damage","Weapon.swing_damage_type","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","Horse.monster","Horse.maneuver","Horse.speed","Horse.charge_damage","Horse.body_length","Horse.extra_health","Horse.is_mountable","Horse.is_pack_animal","Horse.modifier_group","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_head","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.CannotBePickedUp","Flags.Civilian","Flags.DoesNotHideChest","Flags.DropOnAnyAction","Flags.DropOnWeaponChange","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.QuickFadeOut","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","Horse.mane_mesh","Horse.skeleton_scale","is_merchandise","IsFood","item_holsters","lod_atlas_index","multiplayer_item","prefab","recalculate_body","shield_body_name","skeleton_name","static_animation_name","tier_override","Trade.morale_bonus","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.fire_damage","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.weapon_balance","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoCanBreakOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBeUsedWhileCrouched","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanKillEvenIfBlunt","Weapon.WeaponFlags.CanKnockDown","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MeleeWeapon","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.MultiplePenetration","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.StringHeldByHand","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"RBM","RBMCombat_arrow_visuals.xml","bodkin_arrows_b","{=RBM_ARR_010}Needle Bodkin Arrows 70 grams","Arrows","","","arrow_bl_c","0.07","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","70","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_c_quiver","arrow_bl_c_quiver","arrow_bl_c_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","bolt_d","{=RBM_ARR_011}Needle Bodkin Bolts 75 grams","Bolts","","","bolt_bl_e","0.075","","","1","","","","","","","","","","","","","","","","","","Bolt","","37","100","Pierce","0","","","0","","50","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","","","","bolt_bl_flying","","bo_bolt_bl_d_quiver","bolt_bl_d_quiver","bolt_bl_d_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","vlandic_arrows","{=RBM_ARR_012}Needle Bodkin Arrows 80 grams","Arrows","","","arrow_bl_c","0.08","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","80","30","arrow","arrow_top","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_g_quiver","arrow_bl_g_quiver","arrow_bl_g_quiver","0,0,0.1","","","true","","quiver_back_top:quiver_back_top_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","bolt_c","{=RBM_ARR_013}Needle Bodkin Bolts 90 grams","Bolts","","","bolt_bl_d","0.09","","","1","","","","","","","","","","","","","","","","","","Bolt","","37","100","Pierce","0","","","0","","65","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","","","","bolt_bl_flying","","bo_bolt_bl_c_quiver","bolt_bl_c_quiver","bolt_bl_c_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","bodkin_arrows_a","{=RBM_ARR_014}Needle Bodkin Arrows 90 grams","Arrows","","","arrow_bl_b","0.09","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","90","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_b_quiver","arrow_bl_b_quiver","arrow_bl_b_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","arrow_emp_1_a","{=RBM_ARR_015}Needle Bodkin Arrows 100 grams","Arrows","","","arrow_bl_b","0.1","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","100","30","arrow","arrow_top","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_axe_short","quiver_roman_a","quiver_roman_a","0.0,0.0,0.1","","","true","","quiver_back_top:quiver_back_top_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","piercing_arrows","{=RBM_ARR_016}Heavy Needle Bodkin Arrows 110 grams","Arrows","","","arrow_bl_b","0.11","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","110","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_a_quiver","arrow_bl_a_quiver","arrow_bl_a_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","bolt_b","{=RBM_ARR_017}Heavy Needle Bodkin Bolts 120 grams","Bolts","","","bolt_bl_d","0.12","","","1","","","","","","","","","","","","","","","","","","Bolt","","47","100","Pierce","0","","","0","","80","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","","","","bolt_bl_flying","","bo_bolt_bl_b_quiver","bolt_bl_b_quiver","bolt_bl_b_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","blunt_arrows","{=RBM_ARR_018}Very Heavy Needle Bodkin Arrows 125 grams","Arrows","","","arrow_bl_b","0.125","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","100","Pierce","0","","","0","","120","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_axe_short","arrow_bl_i_quiver","arrow_bl_i_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_back_top:quiver_bolts:quiver_bolts_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.95,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","bolt_a","{=RBM_ARR_019}Very Heavy Needle Bodkin Bolts 150 grams","Bolts","","","bolt_bl_d","0.15","","","1","","","","","","","","","","","","","","","","","","Bolt","","47","100","Pierce","0","","","0","","95","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","","","","bolt_bl_flying","","bo_axe_short","bolt_bl_a_quiver","bolt_bl_a_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_tournament_arrows","{=RBM_ARR_020}Greased Flight Arrows 30 grams","Arrows","","","arrow_bl_i","0.03","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","125","Cut","0","","","0","","30","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_axe_short","arrow_bl_i_quiver","arrow_bl_i_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts:quiver_bolts_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_range_arrows","{=RBM_ARR_021}Greased Barbed Head Arrows 40 grams","Arrows","","","arrow_bl_i","0.04","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","125","Cut","0","","","0","","40","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_arrow_bl_i_quiver","arrow_bl_i_quiver","arrow_bl_i_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_steppe_arrows","{=RBM_ARR_022}Greased Needle Bodkin Arrows 40 grams","Arrows","","","arrow_bl_d","0.04","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","110","Pierce","0","","","0","","40","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_arrow_bl_e_quiver","arrow_bl_e_quiver","arrow_bl_e_quiver","0.0,0.0,-0.0","","","true","","quiver_back_lower:quiver_back_lower_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_tournament_bolts","{=RBM_ARR_023}Greased Barbed Head Bolts 50 grams","Bolts","","","bolt_bl_c","0.05","","","1","","","","","","","","","","","","","","","","","","Bolt","","47","125","Cut","0","","","0","","30","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","true","","","bolt_bl_flying","","bo_bolt_bl_a_quiver","bolt_bl_a_quiver","bolt_bl_a_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_bodkin_arrows_c","{=RBM_ARR_024}Greased Needle Bodkin Arrows 50 grams","Arrows","","","arrow_bl_d","0.05","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","110","Pierce","0","","","0","","50","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_arrow_bl_d_quiver","arrow_bl_d_quiver","arrow_bl_d_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_default_arrows","{=RBM_ARR_025}Greased Barbed Head Arrows 50 grams","Arrows","","","arrow_bl_i","0.05","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","125","Cut","0","","","0","","50","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_axe_short","arrow_bl_i_quiver","arrow_bl_i_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_bolt_e","{=RBM_ARR_026}Greased Needle Bodkin Bolts 60 grams","Bolts","","","bolt_bl_e","0.06","","","1","","","","","","","","","","","","","","","","","","Bolt","","37","110","Pierce","0","","","0","","40","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","true","","","bolt_bl_flying","","bo_bolt_bl_e_quiver","bolt_bl_e_quiver","bolt_bl_e_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_barbed_arrows","{=RBM_ARR_027}Greased Barbed Head Arrows 60 grams","Arrows","","","arrow_bl_g","0.06","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","125","Cut","0","","","0","","60","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_axe_short","arrow_bl_h_quiver","arrow_bl_h_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_heavy_steppe_arrows","{=RBM_ARR_028}Greased Needle Bodkin Arrows 60 grams","Arrows","","","arrow_bl_d","0.06","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","110","Pierce","0","","","0","","60","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","true","","","arrow_bl_flying","","bo_arrow_bl_f_quiver","arrow_bl_f_quiver","arrow_bl_f_quiver","0.0,0.0,-0.0","","","true","","quiver_back_lower:quiver_back_lower_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_bodkin_arrows_b","{=RBM_ARR_029}Greased Needle Bodkin Arrows 70 grams","Arrows","","","arrow_bl_c","0.07","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","110","Pierce","0","","","0","","70","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_c_quiver","arrow_bl_c_quiver","arrow_bl_c_quiver","0.0,0.0,0.15","","","true","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_bolt_d","{=RBM_ARR_030}Greased Needle Bodkin Bolts 75 grams","Bolts","","","bolt_bl_e","0.075","","","1","","","","","","","","","","","","","","","","","","Bolt","","37","110","Pierce","0","","","0","","50","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","true","","","","","","","bolt_bl_flying","","bo_bolt_bl_d_quiver","bolt_bl_d_quiver","bolt_bl_d_quiver","","","","true","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.47,0","90,0,0","","","","","true","","true","true","","","","","","","","true","","","","","","","","","","","",""
"RBM","RBMCombat_arrow_visuals.xml","GRE_vlandic_arrows","{=RBM_ARR_031}Greased Needle Bodkin Arrows 80 grams","Arrows","","","arrow_bl_c","0.08","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","110","Pierce","0","","","0","","80","30","arrow","arrow_top","","","","","","","","","","","","","","","","","bo_capsule_arrow","","true","","","","","","","","","","","arrow_bl_flying","","bo_arrow_bl_g_quiver","arrow_bl_g_quiver","arrow_bl_g_quiver","0,0,0.1","","","true","","quiver_back_top:quiver_back_top_2","","","","","","","","","","","","","0,0,0","","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","","","","","true","","true","","","","","","","","","true","","","","","","","","","","","",""
