"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.Civilian","Flags.DoesNotHideChest","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","is_merchandise","item_holsters","lod_atlas_index","recalculate_body","shield_body_name","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.CantReloadOnHorseback","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"OSA","OSA_aom_bip_armor.xml","ao_imperial_southern_scale_armor_over_mail","{=osa_ao_imperial_southern_scale_armor_over_mail}Imperial Heavy Scale Armor Over Mail","BodyArmor","Culture.empire","","AO_empire_armor_g","20.0","","","1","Plate","plate","","47","14","23","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_southern_scale_armor_over_mail_b","{=osa_ao_imperial_southern_scale_armor_over_mail_b}Imperial Heavy Brass Scale Armor Over Mail","BodyArmor","Culture.empire","","AO_empire_armor_g2","20.0","","","1","Plate","plate","","47","14","23","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_lamellar_vest","{=osa_ao_imperial_lamellar_vest}Imperial Steel Lamellar Over Padded Cloth","BodyArmor","Culture.empire","","AO_empire_armor_c","7","","","1","Plate","plate","","28","6","9","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_lamellar_vest_b","{=osa_ao_imperial_lamellar_vest_b}Imperial Brass Lamellar Over Padded Cloth","BodyArmor","Culture.empire","","AO_empire_armor_c2","7","","","1","Plate","plate","","28","6","9","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_lamellar_vest_over_mail","{=osa_ao_imperial_lamellar_vest_over_mail}Imperial White Brass Lamellar Over Mail","BodyArmor","Culture.empire","","AO_empire_armor_d","14","","","2","Chainmail","chain","","46","12","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_lamellar_vest_over_mail_b","{=osa_ao_imperial_lamellar_vest_over_mail_b}Imperial Brass Lamellar Over Mail","BodyArmor","Culture.empire","","AO_empire_armor_d2","14","","","2","Chainmail","chain","","46","12","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_cataphracts_lamellar","{=osa_ao_imperial_cataphracts_lamellar}Imperial White Brass Lamellar Over Scale","BodyArmor","Culture.empire","body_armor","AO_empire_armor_b","23","","0","3","Plate","plate","","55","16","18","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_cataphracts_lamellar_b","{=osa_ao_imperial_cataphracts_lamellar_b}Imperial Brass Lamellar Over Scale","BodyArmor","Culture.empire","body_armor","AO_empire_armor_b2","23","","0","3","Plate","plate","","55","16","18","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","AO_imperial_scouts_tunic","{=osa_ao_imperial_scouts_tunic}Imperial Explorator's Tunic","BodyArmor","Culture.empire","body_armor","AO_empire_armor_f","0.4","","0","1","Cloth","cloth_unarmoured","","5","1","1","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_brass_scale_armor","{=osa_ao_imperial_brass_scale_armor}Brass Scale Coat Over Padded Mail","BodyArmor","Culture.aserai","body_armor","AO_empire_armor_a","24","","0","1","Plate","plate","","50","12","15","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_brass_scale_armor_b","{=osa_ao_imperial_brass_scale_armor_b}Iron Scale Coat Over Padded Mail","BodyArmor","Culture.aserai","body_armor","AO_empire_armor_a2","24","","0","1","Plate","plate","","50","12","15","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_imperial_light_leather","{=osa_ao_imperial_light_leather}Imperial Rugged Leather Armor","BodyArmor","Culture.empire","","AO_empire_armor_e","3.1","","","1.3","Leather","leather","","18","6","5","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgian_lamellar_vest","{=osa_ao_sturgian_lamellar_vest}Northern Lamellar Vest Over Hauberk","BodyArmor","Culture.sturgia","body_armor","AO_sturgia_armor_a","16.5","","0","1.5","Plate","plate","","42","12","14","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgian_lamellar_vest_b","{=osa_ao_sturgian_lamellar_vest_b}Northern Alternating Lamellar Vest Over Hauberk","BodyArmor","Culture.sturgia","body_armor","AO_sturgia_armor_a2","16.5","","0","1.5","Plate","plate","","42","12","14","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgian_leather_over_mail","{=osa_ao_sturgian_leather_over_mail}Northern Leather Coat Over Hauberk","BodyArmor","Culture.sturgia","body_armor","AO_sturgia_armor_b","8.3","","0","1.8","Chainmail","chain","","29","11","13","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgian_leather_over_cloth","{=osa_ao_sturgian_leather_over_cloth}Northern Leather Coat","BodyArmor","Culture.sturgia","","AO_sturgia_armor_c","4.4","","","1","Leather","leather","","18","6","9","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgia_armor_d","{=osa_ao_sturgia_armor_d}Northern Lamellar Coat Over Hauberk","BodyArmor","Culture.sturgia","body_armor","AO_sturgia_armor_d","16.5","","0","1.5","Plate","plate","","50","14","25","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_sturgia_armor_d2","{=osa_ao_sturgia_armor_d2}Northern Alternating Lamellar Coat Over Hauberk","BodyArmor","Culture.sturgia","body_armor","AO_sturgia_armor_d2","16.5","","0","1.5","Plate","plate","","50","14","25","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_khuzait_leather_vest","{=osa_ao_khuzait_leather_vest}Eastern Leather Vest Over Tunic","BodyArmor","Culture.khuzait","body_armor","AO_khuzait_armor_a","1.9","","","1","Leather","leather","","19","3","4","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_skirt","{=osa_ao_mabili_hide_skirt}Southern Hide Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_a_converted","0.1","","0","1.4","Leather","leather","","1","0","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_leopard_skirt","{=osa_ao_mabili_leopard_skirt}Southern Leopard Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_a2_converted","0.1","","0","1.4","Leather","leather","","1","0","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_zebra_skirt","{=osa_ao_mabili_zebra_skirt}Southern Zebra Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_a3_converted","0.1","","0","1.4","Leather","leather","","1","0","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_a","{=osa_ao_mabili_hide_armor_a}Southern Leather Lamellar Over Hide Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_b","5","","0","1.8","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_a2","{=osa_ao_mabili_hide_armor_a2}Southern Leather Lamellar Over Leopard Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_b2","5","","0","1.8","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_a3","{=osa_ao_mabili_hide_armor_a3}Southern Leather Lamellar Over Zebra Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_b3","5","","0","1.8","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_b","{=osa_ao_mabili_hide_armor_b}Southern Leather Vest Over Hide Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_c","1.9","","","1","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_b2","{=osa_ao_mabili_hide_armor_b2}Southern Leather Vest Over Leopard Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_c2","1.9","","","1","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_b3","{=osa_ao_mabili_hide_armor_b3}Southern Leather Vest Over Zebra Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_c3","1.9","","","1","Leather","leather","","16","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_c","{=osa_ao_mabili_hide_armor_c}Southern Iron Lamellar Over Hide Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_d","5","","0","1.8","Leather","leather","","34","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_c2","{=osa_ao_mabili_hide_armor_c2}Southern Iron Lamellar Over Leopard Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_d2","5","","0","1.8","Leather","leather","","34","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_mabili_hide_armor_c3","{=osa_ao_mabili_hide_armor_c3}Southern Iron Lamellar Over Zebra Pelt Skirt","BodyArmor","Culture.aserai","body_armor","AO_mabili_armor_d3","5","","0","1.8","Leather","leather","","34","1","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_aom_bip_armor.xml","ao_vlandian_tabard_over_aketon","{=osa_ao_vlandian_tabard_over_aketon}Western Tabard Over Aketon","BodyArmor","Culture.vlandia","","AO_vlandia_armor_a","3.4","","","1","Cloth","cloth","","16","3","3","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
